амбридж;1;0
хогупс;1;0
возненавидеть;1;6
распаливать;1;0
каминчик;1;1
летоностальгиямафия;1;0
tinkoff_wallet;1;1
greencrazrocker;1;0
бледноекак;2;0
dashaermolaewa0;1;0
joystore_gifts;1;0
подпись;4;8
телезритель;2;0
yurnov;1;0
nieborow;3;0
корнегрудка;1;0
туалетdd;1;0
_kreker_;1;0
афтограф;2;0
kseniyayazeva;1;0
попрактиковаться;1;0
сб;5;5
goodmorningdolt;1;0
girls_insane;1;0
fyjofajanaw;2;0
helyksittainen;2;1
бревно;2;0
polina_batman;1;0
сумкивот;1;0
триод;1;1
диод;1;0
lstanskaya;1;0
arina1997malino;1;0
okate69;2;0
топечаль;1;0
sandy_lera;3;2
100ий;1;0
крокус;3;0
песок;7;3
maxpnz;1;0
бенз;2;2
вываливать;1;0
golevaks;1;0
покаталис;1;0
нормальноприкольный;1;0
дневниккоторый;1;0
слёзвсё;1;0
писалапервать;1;0
планироваться;4;7
лениво;4;6
димай;1;0
понял-;1;0
прон;1;0
ын;1;0
everybodyknowsq;2;0
нойер;1;0
tixonova_17;1;0
пиздаболыд;1;0
далибо;1;0
надовсема;1;0
lady_nim;1;0
henry1051;1;0
бросай…;1;0
мультикивесь;1;0
смотрюнадька;1;0
alyna_belieber1;1;0
перчаткиd;1;0
идиоткааааа;1;0
900значить;1;0
засчитать;4;3
“barkerrow;1;0
кишинев;2;0
распорядиться;1;0
продажный;3;6
ягодица;1;1
угарнуть;3;0
umaraliyeva;1;0
скаузер;1;0
игнорита;1;8
kozmov11;2;0
evgenia_mi;1;0
kazachkoova;1;0
ddи;1;0
onew;1;0
shinee;1;0
glavclub;1;0
главclub;1;0
эрен;1;1
ronie_1606;1;0
знаешьахахахах;1;0
shennonforever;2;0
ахахад;2;0
нева;2;2
биолонии;1;0
размножение;2;0
хвойный;1;0
qahemiryr;2;0
bakuman;2;0
ве;2;0
yellowdreams7;1;1
айкын;1;0
чувак33;1;0
хоу;1;1
приятностьнаписать;1;0
говорит-счастливо;1;0
холостятствовать;1;0
предназначение;1;1
grazhdanj;1;0
dтолко;1;0
смахивать;2;1
прокручивать;3;0
сцыкотный;1;0
ладнонадеяться;1;0
обойдеться;1;0
andrev_vyksa;1;0
ассорти;1;0
лушея;1;0
liza230200;1;0
сектор;3;6
приплетать;1;0
харашонадо;1;0
бутер;1;3
ali_zada;1;0
резюме;2;0
электронный;8;23
нельзять;1;1
прктик;1;1
азря;1;0
дакака;1;0
комплектd;1;0
подумалачто;1;2
админовый;3;1
mdk;1;0
зернаотделённый;1;0
плевел;1;0
пробник;3;32
земной;3;0
отрицательный;3;7
твиток;3;9
omnomnomn1d;1;0
honey_september;1;0
щенячий;2;2
mashutkak;1;0
чмяврать;1;0
vsе;1;0
vмеsт;1;0
julliet_refield;1;0
kathrinofficer;1;0
dddddddddddddddddddddddddddddddddd;1;0
к-к-к-комбо;1;0
dddddddddd;3;0
былс;1;0
эден;1;0
young_flapjack;1;0
хотятотработать;1;0
fistashka_23;2;0
серёня;1;0
поевать;2;0
кайфовааалиия;1;0
какааять;1;0
махаться;1;0
задумывалсяместамибыть;1;0
можетдж;1;0
johnypub;1;0
skorbaviktoriya;1;0
галкин;1;2
thisisadolf_;1;0
уилсон;2;1
новосибень;1;0
совёс;1;3
холодно-гололёд;1;0
из9-10мна;1;0
kiradocenko98;1;0
утромза;1;0
5минута;2;1
сосна;2;3
mandarin291998;1;0
песнюd;1;0
schastlivayaket;1;0
ассаиди;2;0
ливерпуль;2;5
xeniakiev;1;0
портман;1;1
леон;1;0
cosmicosma;2;0
evi_3010;1;2
terentev1;2;0
собачник;1;0
брательник;3;0
раша;3;4
быдлить;1;0
перемножить;1;0
класния;1;0
фільм;4;0
потрачені;1;0
даремный;1;0
леголаса;2;3
смеяласьах;1;0
тийшд;1;0
анатомиюный;1;0
сейчас-гулять;1;0
канун;2;4
тематический;2;3
милобыть;1;0
снабжать;1;0
яой;2;1
неописуемый;2;2
олох;1;2
нна;1;0
akomissarov;1;0
andreymaximovv;1;1
enshteinixa;1;0
делегация;3;0
кемгутомск;1;0
рсв;1;0
студклуб;1;0
прекрасна-зачем;1;0
redhot4ili;5;3
завиться;1;0
моуринья;1;0
насолить;1;1
роджерс;2;0
стокчелси;1;0
lol__dasha__;2;0
cutehatter;1;0
ok_elya;1;0
люлбь;1;0
ясновидящий;1;0
ента;2;0
ебучий-_-;1;0
winzard;1;1
пропаганда;4;5
насилие;1;6
шон;1;2
легавый;1;0
подобраться;1;1
урааааааонить;1;0
soad;1;0
барабанить;1;0
хип-хоп;1;2
бас-кавера;1;0
atheist;1;0
obashinonya;1;0
aldoosh12;1;0
pilmartolm;1;0
31itzert;1;0
soso_151515;1;0
liliadrh;1;0
mram12353;1;0
ариныопасный;1;0
narkovasya;3;0
molykova;1;0
pan_paann;1;0
предвещаетd;1;0
невъебенный;3;0
любовный;4;4
именанонсенс;1;0
ollllenka;1;0
luvarow;1;0
прожжужать;1;0
новосиб-наверное;1;0
кач;1;2
огнян;1;0
ходть;1;1
теплогололёд;1;0
выбиратьма;1;0
знаемкакий;1;0
нужно5;1;0
откатать;1;0
линейный;6;27
2день;2;1
alexeyvakulov;1;0
пришлавообще;1;0
погулялиз;1;0
домапогулять;1;0
иркойзамёрзнуть;1;0
fatninjanw;1;0
katefat;1;0
bass;3;0
pervobytny;1;0
дунделем-d-d-d;1;0
-d-d-d;3;1
здрастить;1;0
chrisfancriss;1;0
ship__klaine;3;0
let;2;0
son;1;0
книжечка;5;0
800р;2;0
жаба;4;4
сонет;2;1
miss_murzina;2;0
gucixodivil;1;0
викодин;1;0
сплочённость;1;0
трудолюбие;2;0
evgenia_shlegel;1;0
shlegel;4;0
aida_astana;1;0
времяотведать;1;0
вусность;1;0
lixisoqibic;1;0
vladapavlikova;1;0
дылда;1;1
feelosoff;1;0
виделаказаться;1;0
матерный;3;1
верючто;3;3
пошутилд;1;0
промежуток;4;2
puchkovamarisha;1;0
злобный;4;1
лицоd;1;0
досмотришьd;1;0
свияга;1;1
natashaorange1;2;0
kr_kristinka;1;0
молодостин;2;0
умыть;2;1
ебало;2;2
fuckin_dookie;3;1
nathan_ash;1;0
томатный;1;1
грамотный;4;2
мод;1;0
джов;1;0
голд;5;0
билетыd;1;0
концерт-это;1;0
ораловизжалопрыгалодергаться;1;0
dariavever;1;0
подружку☺️;1;0
дружески;1;0
ахахахахахахаах;1;0
нарастать;2;0
спасибоза;1;0
kristirapirih;1;0
lexbez;1;0
восьмиклассник;1;0
прошедшее;8;6
порекламил;1;0
человек-загадка;1;0
q_q;1;1
хахахахай;1;0
машулееея;1;0
бережно;1;3
поглядывать;4;0
запоминать;3;6
сахаровахоть;1;0
пропустилипока;1;0
переодеваться;2;6
алихан;1;0
-самый;1;5
трепать;4;0
повсюду;5;9
heeeeey_watson;1;0
бичтак;1;0
надмозговой;2;0
выпрыгнуть;2;0
скайпу-d-d;1;0
cathriene_17;7;0
loonny_lovegood;2;0
kitikanich;3;0
спизданулdd;1;0
баржа;1;0
иллюминатор;1;0
ивп;3;1
жекак;1;0
разрисоваться;1;0
свердловский;1;0
присоедениться;1;0
цитатыfluflu;1;0
подругачудоговорить;1;0
ей-давать;1;0
таксиа;1;0
она-давать;1;0
водкибыстрый;1;0
развезти;2;0
госа;2;6
троешник;2;0
птичкиналежать;1;0
лавкепока;1;0
убивалиd;1;0
“mosfilmovskiy;1;0
вручение;1;2
шарфа-;1;0
slavakrotov;1;0
olyarostova;1;0
timakova01;2;1
хоттабыча;1;0
strikingkk;1;0
спасибокостя;1;0
тебя_;1;1
июльавгуст;1;0
jedtouch;1;1
хаааайвэй;1;0
помирать;3;8
dying_pony;1;3
понесться;1;0
японка;2;1
tatya_tatya_;1;0
konspektych;1;2
длиней;1;1
прибрать;1;1
ygra86;1;0
нецветущий;1;0
лиана;1;0
виться;2;1
асоты;1;0
терехов;1;0
караулить;2;0
valuha_malaya;1;0
подготовиться;4;13
somibemic;1;0
pechnnik;3;1
сундучок;1;0
ei_mockingjay;2;0
бретон;1;0
bolotovpavel;1;0
дикиц;1;0
послушный;4;1
мнойя;1;1
mxnrl;1;0
унылость;1;2
машинариум;1;0
переплюнуть;2;1
brandybkills;4;5
джунс;1;2
гольфистка;1;0
шлепок;1;0
alexyatsevich;1;0
идуй;1;0
тащусейчас;1;0
заюзаесть;1;0
аэс;1;0
миллионник;1;0
отл;2;2
станить;1;0
сеньор;1;0
distemper;2;0
auto_tut;1;0
-он;4;3
взяла-у;1;0
тушь;5;7
прикалывать;6;0
филлипс;2;1
при…;1;0
дегустация;1;0
_thomasdudley_;12;2
комок;1;1
игольчатый;1;0
как-же;1;1
этотобиженный;1;0
россиюобязательный;1;0
нарисоваться;2;0
1марс;1;0
гарриd;1;0
найлер;1;0
joker46382977;1;0
hamster_danil;1;0
оповещение;2;2
паххахаххахахкак;1;0
blohova;1;1
моторолл;1;0
экзотический;1;0
саджема;1;0
roomata;1;0
тётенька;3;3
льготгий;1;0
хооорош;1;0
распилить;1;0
насмеяяться;1;0
гневомкто;1;0
1dfan_am_i;1;1
elsa2912;8;2
размести;1;0
резюмеждать;1;0
fil1957;1;0
afikopafon;1;0
вылить;3;3
семёниха;1;0
mikkibottom;1;0
скажуить;1;0
понедельникво;1;0
lizonglazon;1;0
“danil_riazanov;1;0
тату”;1;0
хна;1;0
праздникдеть;1;0
бляблябль;1;2
ученица;3;0
дневникахах;1;0
averinalily;1;0
квндевочка;1;0
умницывыиграть;1;0
приходящий;2;0
аська-жабер;2;0
pjuliya;1;0
молодцывзять;1;0
давааайя;1;0
пожар;7;6
проба;1;4
sharonfenix;1;0
откусывать;1;0
уверенно;5;0
спишир;2;0
родненький;3;1
macarenanana;1;0
date_chin;1;0
чо-нибыть;1;0
жды;1;0
мыня;1;0
мокренький;1;0
бестия;1;0
плакаля;1;1
смартфономтолько;1;0
nastya_kis_0;1;0
sasha19991309;1;0
скинулаd;1;0
перекрыться;1;0
окииия;1;0
засранецd3;1;0
девственница;4;0
фестеваля;1;0
дадаd;1;0
догга;1;0
сепультура;1;0
terleckayal;1;0
девчулизавтра;1;0
дыханиима;1;0
поддер…;1;0
alishka999;1;0
adilborbiev;1;1
pub_barclays;1;0
avveliya;2;0
johnny_gigurda;3;1
погулялиах;2;0
ксюююd;1;0
кастингd;1;0
обычноdd;1;0
2nd;1;0
season;4;2
честность;2;7
зароботок;1;0
вконтактефействитер;1;0
полсотни;2;5
раздача;3;7
нами…;2;0
деожи;1;0
косинский;1;0
zorileqysed;1;0
несовместимость;2;1
тросик;2;0
устанавливаться;2;5
sks;2;0
арестовичавернуть;1;0
арест;4;5
none_soul;1;0
katyaantashova;1;0
мнета;1;0
обещалахоть;1;0
богданов;1;1
нытья-не;1;0
собакара;10;0
ретвиттереть;10;0
лохушка;1;1
цитрусомахахаэтый;1;0
расположиться;1;0
танцывидяшкакитайский;1;0
забудуспасибо;1;0
юлишный;1;0
детяхта;1;0
говорилмад;1;0
иногдаа;1;1
дисконтник;1;0
сторублёвка;1;0
4pda;1;0
bd_massacre;1;0
kristostarasova;1;0
приебашить;1;0
аххаххахахахахахкак;1;0
хорошоd;1;0
myponehitizu;3;0
зажарить;1;0
гусь;3;3
сыто;1;0
отдуваться;1;0
плэйсмент;1;0
вебмейл;1;0
berry_rainbow;1;0
дочить;1;0
поездхотеть;1;0
киров-тула;1;0
говоритсяd;1;0
существо;8;14
25°с;2;0
мёрзнуть;7;31
азазазазазаза;1;0
vladi_trick;1;0
kiselpm;1;0
несложный;1;0
задачуamp;1;0
шоколалный;1;0
лимонный;3;0
кексик;2;1
tommykariya;1;0
рождениять;3;1
bkwrm_expectat;1;0
играюd;1;0
пожалуйстапусть;1;0
куритьбыть;1;0
ойгосподь;1;0
нигден;1;0
ищитеон;1;0
kawai_unko;1;0
сатанист;1;0
обама;1;3
сьев;1;0
кабачок;1;0
vladislavsekhin;1;0
подговориться;1;0
больша;3;1
сиржик;1;0
разгавариваим;1;0
можешьва;1;0
1965hanna;1;0
alycyadisney;1;0
jaccoudpatrick;1;0
gemsetmatch;1;0
rainbow_loser;1;0
паром;3;0
milkchoke;1;1
enkhee_tz;1;1
залууг;1;0
харахаас;1;0
буцахгүть;1;0
emseealex;1;1
осиливать;1;0
спешлфордикийенот;1;0
отъезд;4;5
тобойдлить;1;0
мартынов;2;0
ashvetsov;1;0
шляпка;1;0
щеголять;1;0
контрольнуюкогда;1;0
подозрительно;3;0
смехнас;1;0
устлать;1;0
вязание;1;0
тыа;2;1
“domanep;1;0
барашек;2;1
cвоих;1;0
подруг”;1;0
дождикао;1;0
днемd;2;0
mad_doll12;1;0
упоение;1;0
-не;5;10
askclapp;3;2
халявить;1;1
прихорошиться;1;0
даааий;2;0
подселакака;1;0
теперьбез;1;0
woooodpecker_;1;2
дыыыыы;1;0
ати;1;0
бт;1;0
кривить;1;1
читателямкто;1;0
нов…;1;0
edidireger;1;0
школепообщаться;1;0
учителямитак;1;0
ехехехех;2;0
кострома;2;0
престол;2;4
karinaarhdance;1;0
nnaassttyyaaaa;1;0
фанкапот;1;0
флешмоб;7;3
нельмачкидва;1;0
штукать;1;0
сырный;3;4
баррикада;2;1
понятноконечный;1;0
домдело;1;0
сидёнок;1;2
отправляла-не;1;0
enot_boris;2;7
окейd;1;0
делалда;1;0
elinasovetova;1;0
heeyfck;1;0
хддтак;1;0
антиутопия;1;0
tan5710;1;0
ахуеваета;1;0
добротыахи;1;0
апаллон…;1;0
d-18;1;0
рд-с;1;0
ole4kais99;1;0
самолетcrj;1;0
200он;1;0
прикольныйпока;1;0
олечка;1;2
фаииина;1;0
фаинаааахахах;1;0
подобие;2;1
авантюра;2;0
кисаааааа;1;0
пожалуйсамый;1;0
озон;1;2
17го;1;0
коллинза;2;0
бенедиктушка;1;0
alex_boldyrev;1;0
россиинаш;1;0
бочаровый;1;0
ручьить;1;0
однокласница;2;1
katerina_ten;1;0
затролль;1;0
0alenochka0;1;0
конечнонаверный;1;0
сны-это;1;0
подсознаниемень;1;0
дорог-век;1;0
псих-больницуd;1;0
yana_snuff;1;1
vishnevskayaaa7;1;0
пожалуйстар;1;0
завтр;1;0
хан;2;7
ramona_flowers1;1;0
пдакатик;1;0
zagidabock;1;0
мцыри;1;2
проодолжать;1;0
праздникебашить;1;0
гоорка;1;0
dlipnitskaya;1;0
уебывать;2;1
maxtuc1;1;0
плис;1;0
баллыбыть;1;0
ретвитнит;1;0
спас…;1;0
математик;3;15
счастливдоводить;1;0
nootropnaya;1;0
эротичный;1;0
hey_pendragon;2;0
фааакddd;1;0
miss___dream;2;0
toy;1;0
иголочка;3;0
покалывать;1;0
дайындыктамыза;1;0
барi;1;0
демалып;1;0
жатс;1;0
бiзд;1;0
хореография;1;1
демалатын;1;0
уакыть;1;0
ертенгi;1;0
сьемкага;1;0
сол_бiр_кеш;1;0
altynbekal;2;1
скучаюскучаюскучаюлюблюлюблюлюбить;1;0
notfuckingokay;1;0
mihelis7;1;0
фармацевтика;1;0
sonnymoore1989;3;3
para;1;0
noir;1;0
мэнсон;1;0
tatiana_orl;5;0
zayvyy;2;0
переизбирать;1;0
по-хорошему;4;3
almazaktanysh;4;1
рааад;2;0
раааад;1;0
rstavila;1;0
бледнеть-то;1;0
околелый;1;1
уиииить;1;0
салютпраздник;1;0
marina_butenko;1;0
поправляться;10;18
sanchezzz361;1;0
кишкикровь;1;0
такоеа;1;0
ранка;6;6
телдлить;1;0
магазинам-;1;0
продуктовыйнабрать;1;0
еды-утешать;1;0
sjnacharova;1;0
сочинить;3;1
ielts;1;0
british;1;0
council;1;0
крука;1;0
когонить;1;0
kapelka__dobra;1;0
svladislavav;1;0
шляться;5;5
погуглить;1;1
годаборов;1;0
блинкуда;1;0
persik_dashka;1;1
newvichok;1;0
пнадеяться;1;0
спонсор;4;3
21-ого;1;0
огооочто;1;0
пресси;1;0
lerok____;1;0
толтко;1;1
домойсть;1;0
развесилить;1;1
казакстан;1;0
казакстаняк;1;0
казакстані;1;0
yar_ty;1;1
макарошка;1;1
лееень;1;2
рацион;1;0
картофель;1;0
племяник;1;0
перчинить;1;0
шульц;1;0
отпиздить;2;3
могd;1;0
inickq;1;0
dakotamossia;1;0
katrynslf;1;0
marianna_bis;1;0
мычать;1;2
sakandrej;1;0
воспитанный;3;4
30_secontomars;1;0
lolbiaatch;2;0
зарисовка;1;0
мэнить;1;0
бедный-бедный;1;1
tsbible;1;0
looks;1;0
man;1;3
utd;1;0
fan;1;0
managed;1;0
their;1;0
fibuwaxidicu;1;0
kilia_alone;1;0
канада;3;7
попадёшьd;1;0
lely_polla;2;0
сабельников;1;0
дрпрезидент;1;0
mikoronzi;1;0
juliette__lee;2;0
вижучто;1;0
пидрилка;2;0
фиильм;1;0
бронировать;3;1
alinkabulova;1;0
mywifiromance;1;0
впечатываться;1;0
алисай;1;0
базилио;1;0
rinatochka1;1;0
ленька;1;2
массажик;2;1
mshkrns;1;0
микропрепать;1;0
порядинский;2;0
ещть;1;0
балотелли;2;0
перов;1;0
-саша;3;0
darjans_s;1;1
добавилачтоба;1;0
вечершиш;1;0
форевера;3;5
улицытам;1;0
ппцчуть;1;0
отпасть;1;4
обосновываться;3;0
larryforever69_;1;0
шаловливый;1;0
язычок;1;0
тавить;1;0
ашотить;1;0
миллезима;1;0
lambrettka;1;1
борисов;2;0
тіп;1;0
ніколя;1;1
3-2;1;0
shikinaolia;1;0
gololed35;1;0
09valerii;1;0
красно-бело-красный;1;0
скандировать;1;0
ololololenka;1;0
познание;1;0
отлиииичный;1;0
фотография-;1;0
marina;1;0
north;1;0
корейкуеё;1;0
65ь;1;0
годаеё;1;0
секундуа;1;0
собираласьd;2;0
elyaa_myata;1;0
шикарныйм;1;0
снежкивот;1;0
карл;2;3
xii;1;0
некстати;1;1
opuxopudi;1;0
ибр;1;0
напечатать;6;3
меняять;2;0
самар;9;9
плов;5;7
гармоничный;1;0
индейка;1;2
изюм;1;0
ныстить;1;0
ассоциировать;2;0
бен;4;2
_sm_edinorog_;1;8
лоалрлчоарпнуть;1;0
чиорт;1;1
ихзихизхиз;1;0
nastyapoloiko;1;1
пяный;1;0
безлюдный;1;1
лоточница;1;0
запоздалый;2;0
xannachi;1;0
назваться;1;1
согласнный;1;0
шерри-шмерри;1;0
сниласьммм;1;0
веснушка;1;1
tatoha56;2;0
муниципальный;2;1
бескультурный;1;0
sinichina;1;0
тупостиохнуть;1;0
кристиночка;1;0
urody;1;0
слешкон;1;0
ксюшейd;1;0
летуальтарелка;1;0
татарин;2;2
massshel;1;0
толкнуть;3;2
katyafilippova9;1;0
нервничалмолодец;1;0
клабика-потанцевать;1;0
либеральный;2;1
террорист;1;2
kekc_tomlinson;1;0
адрессd;1;0
ododaria;1;0
авхим;1;0
удивлять;12;4
lidicibazyk;7;0
дьябло3;1;0
hupbahka;2;0
maclennikov96;1;0
минипатинапарад;3;0
kshaternik;7;1
imissannaaaa;1;1
gridinaaa;1;0
двоить;2;0
цепибегать;1;0
дразнить;2;8
ладунуть;1;0
егос;1;0
по-ретвитить;1;0
дмитрийпантюх;4;3
поймутd;3;0
сказочнаягулять;1;0
linas5698;1;0
irinochka_1597;1;2
kingofahell;1;0
капризничать;1;0
alenajoy_s;1;0
мороженный;5;7
зимойсамай;1;0
annamorozova12;1;0
weezy0123;1;0
расслабляюсьсмотреть;1;0
молодежку-весь;1;0
lisa_materitsja;2;0
шарить;9;8
готовамагазинный;1;0
кальять;1;0
вечероммна;1;0
_taty_d;1;0
вырез;1;0
hell__silence;2;0
завтро;4;15
болбикома;1;0
котатьсяdddddd;1;0
catherina_7;4;0
аплоап;1;0
silvelight;1;0
sl;1;0
реа;1;0
ээхести;1;0
вуртеть;1;0
vmilova_;1;0
ебааа;1;0
ржаали;1;0
центро;1;0
«галерея»;1;0
shopping;2;0
дотку-;1;0
хаххахи;1;0
любимгордиться;1;0
погулялиот;1;0
9601-ть;1;0
what_u_doing;1;0
ужекак;1;0
алхимия;1;0
_sladki_pupsik_;1;0
классныйпонравиться;1;0
очень3;1;0
ржалd;1;0
нафильм;1;0
ньютон;1;1
телоприжать;1;0
этообый;1;0
последнее…;1;0
_alexeykim_;1;1
фух~;1;0
дуреть;1;0
уголь;4;3
kathrine_who;1;0
охт;1;0
ekkaterinaa1;1;0
финиш;1;5
свенсена;1;0
шипулина;1;2
нашея;1;0
праздниклюбить;1;0
anyaborozdilova;1;0
подделка;5;8
наверноо;1;0
kate280897;1;0
пшеничка;1;0
взойти;1;0
kisslorodoff;1;0
трип;1;1
рукав;3;6
-бывший;1;0
преступник;1;2
karinavlasova69;1;0
golubevashasha;1;0
trap;1;0
shit;1;1
stilzchen_24;1;0
твитнуть;4;6
неприехать;1;0
составление;1;3
vasilewandrey;1;0
олжас;1;0
bnastulya;1;0
аудишный;1;0
перемалывать;1;0
эрико;1;0
plf;1;0
coaching;1;0
conference…;1;0
вжиться;1;0
любви-;1;0
запрещать;3;5
mrs_acorn;2;0
лу;1;2
зейный;1;3
leonovaler;1;0
katyakaterina14;1;0
катюха3;1;0
«ливерпуль»;1;0
намеренный;1;0
inkara1998;1;1
диd;2;0
ykimka4;1;0
долже;1;0
шайба;1;8
упал-d;1;0
al_tuha;1;0
mozgunova03;1;0
хехеххеййть;1;0
кгброссийский;1;0
конституционный;1;0
постановить;2;1
еспч;1;0
мелькать;1;0
_burovaa;1;0
квартирекричалаплакать;1;0
седеть;1;0
трой;1;1
alex_krylova;1;0
nastya_kichaeva;1;0
tremaskina;1;0
irinka_zhidkova;1;0
kirakiryuhina;1;0
ankin42;1;0
повредить;1;9
обидка;3;23
t46641;4;0
дарага;3;0
догнать;6;7
смотреть3;1;0
buzzybuzzz;1;0
второмd;1;0
взобраться;1;0
настькойзавтра;1;0
psychozoic;1;0
katja_arzig;1;0
цикл;4;1
дитьма;1;0
посвещять;1;0
selena70007;3;1
храм;3;3
благодать;1;0
делатьприятный;1;0
milkshake;1;0
коктейльо;1;0
друзьяесть;1;0
видеоочень;1;0
благой;5;0
делообещать;1;0
smoke__13;1;1
оооуа;1;0
будетжара…;1;0
dmitry_alex1;2;0
димновогодний;1;0
хорошегота;1;0
malerdi;1;0
говоришьчто;1;2
потомчто;1;0
выйдешьd;1;0
gre4kinaswetl;2;0
нормаd✌️;1;0
shirley_keeldar;1;0
броманс;1;0
посещаютень;1;0
фааакахахаххабожеахахахкак;1;0
путевой;2;1
нянька;1;0
видти;2;4
гаф;1;1
kysa_murysa59;1;0
таби;1;0
дотронуться;3;5
дэшка;1;0
a1varx;1;0
ясноно;1;0
выразить;6;7
словамипожалуйя;1;0
julia_imnida;1;0
логически;2;1
абсурд;1;1
yuliazaets;1;0
иихха;1;0
чесать;4;2
mrspockster;1;0
liammarink;1;0
расклеивать;1;1
zaharrra;1;0
epic_fake;2;0
1nymphetamine;1;0
еот;1;0
нытьё;5;9
впиться;1;0
эффективный;2;2
жребий;1;0
орелрешка;1;0
лос;1;0
анджелевсовать;1;0
тунеядец;2;1
ваистен;1;0
голактёкий;1;0
опасност;1;0
пацталый;2;1
valy753;3;4
вечеравалюшавернка;1;0
greendayvm;2;0
завалиия;1;0
лахd;1;0
домана;1;0
потусили3;1;0
uliakachanovska;1;0
небыль;1;0
i_marx_you;1;1
конспектировать;1;2
кисточка;2;3
bostommm;1;0
ходила11-класник;1;0
оцеенить;1;0
al_tatarinova;1;1
еезавтра;1;0
светво;1;0
выйдуть;1;0
отжать;1;4
омноном;1;0
нормальныый;1;0
нутро;3;0
fotinialucia;1;0
логичнеен;1;0
неинтересноу;1;0
фейкова;1;0
dryaroslavchik;1;0
youghtgorodsveta;1;0
ночкиприятный;1;0
ginicoki;1;0
челоуэк;1;0
отмультиоргазмиться;1;0
fanpangina;1;0
раньшесергей;1;0
buzybygulyfu;1;1
bouvens;2;0
ноющий;1;0
психосоматика;1;0
lisa_space;1;0
смогести;1;0
сказалид;1;0
аирмакс;1;1
aliya24k;1;0
мрдеть;1;0
мп3;2;0
гигант;1;0
смска;9;8
слезахный;1;0
anybody_anybody;1;0
собакр;1;0
непререкаемый;1;0
звереть;4;1
_rock_damn_;5;0
мххиха;1;0
уо;1;0
включить-смертный;1;0
бессовестный;1;4
fucking_colfer;1;0
3-ия;2;1
lost;1;1
возвратиться;1;0
эммнарод;1;0
знаюв;1;0
стучаться;4;1
мотив;6;4
волосок;3;1
vsem_kirdyk;1;0
anikselin;1;0
чудненький;2;0
plano4ka;1;0
русалочка;1;0
бакур;1;0
грача;1;0
na_unamattina;1;0
подумалаведь;1;0
курилка;2;1
многоножка;4;1
вообще-;1;1
yeremyan13;1;0
илонкаспасибо;1;0
большоенаписать;1;0
forever_qween;4;0
мимимикание;1;0
уряять;3;0
ие6;2;4
xml;3;1
nevoroshkinaaa;1;0
рожуd;1;0
тутсы;1;0
задницейгосподин;1;0
evilwhokill;1;0
паставчик;1;0
бананов0;1;0
варяг;2;1
irinasheng;1;0
привитя;1;0
пичалька;2;32
табойный;1;0
пришеел_теперить;1;0
любов-хуйовя;1;0
арміть;1;0
пиздуть;2;2
natkoroleva;1;0
annyshkasalina;1;0
m1racle_m;1;1
ужd;2;0
innaufa;1;0
angmalceva;1;0
rioritalis;1;0
wave_vs;1;0
девочки-конфеточка;1;0
человек-паук;1;0
человек-баклан;1;0
женщина-кошка;1;0
неслучайно;1;0
человек-психиатр;1;0
душенька;1;2
пытать;3;4
праздник-то;1;0
маз;2;3
karimov_sv;1;0
logvinenkonata;5;2
evailyenko;1;0
o_svyatkova;2;0
peretyatko_m;2;0
tavriec;1;0
эээчто;1;0
батик;1;0
ladakada;1;0
krygliknastya;1;0
гидрака;1;0
beliebeerrr_98;1;0
madinswaggy;1;0
няшнота;3;0
позавтракать;9;5
безешка;1;0
айкина;1;0
silivan_spb;10;1
шовинист;1;0
walking;1;3
dino;1;0
динозаврик;1;0
mariokeyns;1;0
biggygo;1;0
жалп;1;0
магынада;1;0
айтыватрма;1;0
негізі;1;0
тірісінго;1;0
ондать;1;0
жагдать;1;0
болс;2;0
сонында;1;0
барі;1;0
адворжак-мелодия;1;0
карлов;1;0
мостаисполнять;1;0
народныйный;1;0
симуса;1;0
джордж;1;1
лт;1;0
макфлурить;2;0
хыыыы;1;0
люкс;2;0
жгучий;1;0
фарсировать;1;0
annauglova;1;0
skinny_ger;1;0
таган;1;0
изгой;2;3
пантовый;2;0
припарковать;1;0
martianbookworm;2;1
крутохотеться;1;0
такособенно;1;0
apple_socos;1;0
засчитываться;1;0
запятая;3;5
anaalalaa;1;0
флажок;2;4
даниэль;1;1
ellidd;1;0
juliamorozovaa;1;0
ksyubarto;1;0
гобоз;1;0
отхерачиил;1;0
переключиться;2;3
задницыd;1;0
кучук;1;0
говарить;2;1
поляна;2;4
эмо;3;3
tralyalyalyalya;2;0
рфплый;2;3
vaflya_roman;1;0
ээээбэээээ;1;0
hurasjovdanilk;1;0
серьёзность;2;1
momlmoml_;1;1
говоритd;2;0
вэлкас;1;0
mr__kid__cudi;2;1
моять;1;2
v_sonne;1;0
естьсчастливый;1;0
ankapochueva;1;0
гимнастикаd;2;0
гибкость;1;0
кофестать;1;0
leralipatova13;1;0
миляша;1;0
ебанута;1;3
nastasyanaxodka;1;0
партнёр-сожитель;1;0
квм;1;1
значитd;1;0
гляньтеdd;1;0
rdiananana;1;0
mamarysska;1;0
tatyanakobeleva;1;0
твиттеркий;1;0
потомповерить;1;0
охуууееенно;1;0
пиздатой;1;1
каткомный;1;0
marzhansadu;1;0
саттiлiк;1;0
бастысый;1;0
шаршамандар;1;0
голливудский;2;2
хайден;1;0
панеттьерь;1;0
лётчик;3;0
тампобаловать;1;0
exex_slim_shady;1;0
пятнично-прекрасный;1;0
