гиа;17;142
нереальный;18;23
уточкан;2;1
ругайсяdd;2;1
оа;330;932
хочень;2;3
присесть;5;5
дорожкуотправляться;2;1
доооолгия;2;1
путьзавтра;2;1
разбег;4;5
икея;10;8
шкафчик;2;6
шкооолупосвящение;2;1
классабыть;2;1
туса;23;13
выходныхурра;3;1
ххх;54;60
робкий;6;3
ожидаться;32;37
дио;294;671
грустный;20;112
чен;2783;5802
дружить;53;47
бекон;6;4
кидаться;15;12
оркестр;14;4
скакать;8;15
пририсовать;3;1
дружеский;7;10
удалсяпоговорить;2;1
темыахи;2;1
беcить;2;1
анoнимый;2;1
дa;6;5
eсть;2;1
споcоб;2;1
иx;2;3
всeха;2;1
oткpыть;2;1
воoбщeм;2;1
мeнить;2;1
стpaница;2;5
спacибо;2;1
потoм;2;1
скaжесть;2;1
внезапный;21;12
гуляниймочь;2;1
пропускать;17;43
ржунимаг;7;1
утратить;19;15
коляна;2;3
смех;81;75
нудятина;3;1
бесить;59;256
ворота;105;247
необьяснимый;2;1
валять;81;66
тренд;20;17
сорокдвашечка;2;1
отпросить;5;5
уроковура;2;1
писк;88;205
посрывать;2;1
потопить;4;4
раскладывать;2;1
пасьянс;5;1
вязать;185;630
внук;24;12
твиттеризвини;2;1
ясноооо;2;1
гражданский;100;96
журналистика;5;6
ебу;50;124
стервочко;2;1
уру;110;68
палевный;15;3
дебил;38;55
ахахахахахаххаd;3;1
вовус;2;1
дорогойвыздоравливать;2;1
ужеждать;2;1
расстроиться;12;63
старость;36;13
проигрывать;11;10
хуесоса;2;2
полочанин;2;1
ахахалюбимый;2;1
продавщица;7;5
смак;6;15
фотограф;206;241
видеоператор;2;1
свадьь;2;1
присоединяться;28;9
выступление;71;86
ронять;28;51
сервак;5;6
посвящаться;19;6
айда;331;308
мочить;22;100
трекер;8;7
элизиум;3;2
сокxd;2;1
бо;7932;18192
управлять;55;28
психология;17;28
джим;19;14
бим;687;626
джек;21;32
дениалс;2;1
оуууа;4;2
офигенноить;2;1
вамродные;3;1
моиотлично;2;1
вечерокнадеяться;2;1
саша;83;61
скринит;3;4
подрядd;2;1
повалять;18;6
снегуотлично;2;1
кажетсять;3;2
ушанка;2;2
коса;519;1274
нереально;44;57
вечеродина;2;1
семьизабрать;2;1
пожалуйстаd;3;1
пыталасьd;2;1
сд;1217;2839
откопать;7;6
йорном;4;1
ланда;17;32
вокал;14;35
обвинить;13;53
можноклассный;2;1
денёк;20;24
холл;6;6
бц;16;14
герооооия;2;1
чоткий;2;2
ролекс;2;4
сиартфоновый;2;1
прийшов;4;1
польский;48;51
миколайхех;2;1
чага;9;5
онемой;6;9
музыкальный;32;19
типичный;35;42
кончик;13;16
естель;2;2
феечка;2;4
ничтожество;2;6
золотиться;2;3
зауря;8;15
чайный;48;145
золотяться;2;1
стеклянный;13;5
хлам;16;23
волочить;2;3
горка;31;20
жестокий;39;66
аахаахахd;2;1
ааааааааа;34;68
командир;170;135
калининградский;14;3
омонаесть;2;1
поздно;66;112
лиманчик;4;1
инспектор;7;30
гаджет;6;8
скажижа;2;1
многоча;2;11
сопилька;2;1
особенность;61;46
нац;308;1570
охота;27;74
подписямичтоба;2;1
защитить;47;47
снос;284;1062
газпром;17;32
всемкто;3;3
пчол;2;2
хехехехехехехааааааааааа;2;1
дупло;3;1
общежитие;13;3
завысить;5;8
плата;438;1310
международный;144;163
специальность;13;10
тп;555;1243
дайрить;2;1
выкинуться;2;1
извинисерьёзный;2;1
выборхех;2;1
тесный;25;19
поштый;9;9
мудак;21;45
голубец;2;1
блятьd;4;1
играться;19;16
обниматься;8;18
ребяткома;2;1
есенин;4;8
посвятитьза;2;1
обаятельный;9;1
правалёгкое;2;1
помутнение;3;3
одиночество;34;97
поцык;3;1
пристроиться;6;1
отжееееег;2;1
томск;15;13
другань;2;1
пельмешек;9;3
сеанс;12;19
ахахладный;2;1
пошёлазазаспока;2;1
нок;950;2654
естьтам;2;1
красивоживописноинтересновкусноовечестопо;2;1
крайний;72;73
клабик;3;1
крабик;7;1
колфер;1;1
напасть;32;38
песнятоже;2;1
поить;15;21
привязать;14;28
веранда;4;1
экспоцентр;2;1
хавчикd;2;1
художник;30;9
твитта;29;17
луиз;7;17
ложиться;158;355
рано;153;377
пристать;8;7
отец;80;72
чипсы;14;8
федя;6;4
такси;37;121
джип;5;6
придел;8;5
человечище;2;1
крыша;35;21
разговоровдушевно;2;1
блиннадо;3;4
пишешьах;5;1
унитаз;9;25
европеец;14;17
пинок;12;7
разогналисьd;2;1
папочка;19;9
стёрка;5;9
линейкия;2;1
гоблинокахха;2;1
однаааааааааа;2;1
каккак;3;2
назвалах;2;1
скромный;26;21
снеег;5;3
виртуальный;10;27
бессмертный;16;8
лана;68;67
поздровлять;3;1
тя;1162;3466
взламовать;2;1
влезита;3;1
переписка;31;30
форум;21;31
доступ;108;206
анфис;7;3
артём;19;17
мелкойddd;2;1
ларс;3;5
боров;18;22
арра;30;101
заебатый;6;1
белыйd;2;1
салютовв;1;1
стоялаж;3;1
трусить;5;6
джа;244;814
женитсяd;2;1
скворечник;4;1
маришка;5;1
танцевприкоьльный;2;1
девчёнка;15;9
причастный;11;9
гибель;33;80
магия;10;14
распутин;2;3
ууууххххха;2;1
акрополь;2;1
благо;457;697
такойж;2;1
рейв;8;7
maxс;2;1
укр;592;1463
мов;140;393
порнуха;14;10
базарить;9;3
моихороший;2;1
люблювас;2;1
навеко;3;1
коротко;9;20
жалеюэффект;2;1
лучшеуспокоить;2;1
буря;22;22
небо;226;371
красявыя;3;1
сфотать;6;4
сонькойолеймайклый;2;1
бостон;8;7
респектабельный;4;1
сэр;16;14
кристалл;11;73
коротать;3;3
обновлять;33;69
размышлять;13;10
наткнуться;34;15
зафолловить;13;11
доктор;75;86
заглядывать;9;4
азахазахазахахазахаз;2;1
ценный;147;129
оппозиционный;31;60
провалиться;8;19
высшый;2;1
клааас;3;2
лия;392;1292
постелька;11;6
наргиз;23;4
аааааааа;50;97
нокия;8;13
уважаемый;32;22
фолловера;22;17
министр;149;655
леса;55;101
охуенный;33;31
сестрёнка;14;12
фильмай;2;1
отрубиться;4;6
вадим;16;18
усиленно;5;4
похуйглавное;2;1
пейджер;3;2
четире;3;1
учетний;3;1
докачать;3;4
байк;30;44
повеселить;34;7
бивис;3;1
баттхед;2;1
потянуться;3;4
хасан;19;29
сван;2;7
вотить;2;8
мнетак;2;2
ужасно;37;414
втягиваться;2;1
отрывок;10;16
темис;3;1
видеться;67;101
давнобольше;2;1
колизей;2;1
хрол;2;1
сегодняхахах;2;1
дашааа;2;1
алиночкать;2;1
подвох;6;5
судок;18;19
убунтой;5;2
занятный;6;4
питон;8;5
ахахапожалеть;2;1
убег;13;22
истинакаждый;2;1
помнюврод;2;1
мол;876;1817
егочтоб;3;1
свалить;34;59
самоубийство;9;5
точнякd;3;1
затишьепосле;2;1
руссконародный;2;1
виднеться;3;3
прирождённый;4;1
лингвист;6;22
корейский;23;16
доставаться;11;6
айтишной;3;1
койка;8;4
стошнить;3;4
безысходность;9;38
телепатыязык;2;1
изобрести;9;5
вытрахивание;2;1
взятие;14;12
такся;4;1
гриб;31;95
повторение;12;11
притащить;9;8
возвращение;59;54
сыр;78;356
гейский;5;10
общатьсявота;2;1
огия;290;947
страсть;37;23
окончание;47;22
припереться;8;9
накормить;15;14
приёмный;23;13
венедиктов;3;1
галина;9;5
соперник;8;4
маяковский;4;3
засорение;2;2
лентый;2;1
дау;25;52
сыщешьзападный;2;1
бумажка;12;17
прогул;94;64
обморок;6;25
упадиd;2;1
ненормальный;16;4
скидываться;2;2
наришать;2;1
вкбегомить;2;1
теперьчтоба;2;1
достучатьсябыть;2;1
смешить;18;9
агрессивнаять;2;1
принцесса;12;12
июлена;2;1
приветствовать;31;18
юрачок;2;1
трекография;2;1
объеденять;2;1
рекламный;17;6
оуу;23;20
йес;8;12
энивуэй;2;1
сенкъть;2;1
распознать;36;6
дядейдавно;2;1
пообрывать;2;1
харэ;2;2
ломиться;7;9
делаться;62;71
вор;2326;5116
кроватка;19;36
кишеть;5;1
очередяхпроверенный;2;1
фактпочти;2;1
сегодяный;3;3
затупаний;3;1
упомянуть;35;18
инопланетный;3;2
якак;24;49
обычночто;2;1
напоследок;5;8
он;48180;65389
шапкууа;2;1
ухухуха;3;1
сугроб;34;14
побеситься;4;1
катеригория;2;1
малютка;3;3
аа;1724;2734
маленькааааяяять;2;1
докта;2;1
глия;33;65
аиу;3;3
сверхи;6;9
сериальный;5;2
снееег;4;1
голум;4;1
невзгода;4;1
программист;12;21
итищник;2;1
кротовый;2;1
порой;39;49
стас;43;97
массовый;64;117
клаcс;2;1
директор;64;83
проблёмкий;3;5
дели;350;767
чм;55;56
главноеа;2;1
свалиться;7;13
молодцыыы;2;1
антенный;3;3
сигнал;25;58
соседский;5;12
приставка;6;5
наташа;24;18
фразочка;4;3
безмно;2;1
люблюмазафакаспасибобыть;2;1
юрец;6;3
вангуй;19;10
заванговал;2;1
попасться;29;24
надюша;3;1
репертуар;7;4
сказкановогодный;2;1
натроениешас;2;1
молодёжка;11;111
точить;40;128
генетика;2;2
ахеренно;3;3
гомозиготный;2;1
доминантный;2;1
ген;864;2303
окр;788;3055
доминировать;26;16
билеетик;2;1
продуктивный;28;16
смесь;15;12
грузинов;2;1
армянин;12;4
еврей;54;172
кавказский;10;28
грузинский;5;4
корень;34;20
пф;49;47
азахахи;2;1
нарваться;3;4
родные;29;24
будетэтый;2;2
космонавт;3;4
отходить;12;17
существенный;34;19
влияние;73;66
орфография;7;3
оказывать;328;729
ответка;3;5
лещ;17;27
дерево;62;57
плизз;1;1
красава;15;4
наслышан;2;3
перегрев;3;2
клевый;45;17
повидать;9;3
ааааановый;2;1
сысоев;2;1
танцуюшо;2;1
дурной;28;13
косо;16;44
убийство;37;159
лотрек;2;1
фаерлинк;2;1
грешок;2;2
засчитаютнуть;2;1
сэнкс;3;1
кисик;2;1
хуисик;2;1
тютелька;2;1
садиться;21;74
таять;26;50
загулять;3;1
южный;110;78
корея;43;19
июнь;83;66
неподходящий;6;19
нестыковочка;2;1
сравнивать;24;24
помада;8;5
чопить;2;1
omgэтый;2;1
щёчка;10;5
типикалить;2;1
танк;225;278
домосед;2;1
отстать;11;22
комьютереть;2;1
печальбеда;5;30
третьяк;4;1
беситься;19;29
ужаснаять;2;1
скромность;5;4
связать;112;109
всемпосмотреть;2;1
мультфильм;9;9
семейка;3;3
крудс;2;1
ммббеий;2;1
як;772;1501
холодножахать;2;1
бачил;7;3
й;29378;40370
прогулянка;3;1
понравилосьпо;3;1
чек;272;372
мгимо;3;6
пирог;14;10
подзарядка;3;1
пускай;14;9
спин;69;155
пистётя;2;1
бэкъярд;2;1
котлетиголубцівідбивніолівжтушить;2;1
картошкумясошашлиук;2;1
омномммнмонмомнм;2;1
бешенныйсегодний;2;1
нюхнуть;3;1
фенакак;2;1
белочка;10;6
бешенный;3;4
масленница;6;4
стрижка;14;31
извращенец;9;9
накрыться;5;23
ахуительный;5;2
предпраздничный;4;4
мавашия;2;1
продвинуть;38;81
скоронг;2;1
спиддейтингповеселить;2;1
разыграться;3;2
разрыв;37;95
стереотип;15;20
оригинальность;4;3
аллистость;2;1
анистость;2;1
пандора;2;2
расклад;22;15
трогать;29;32
коммедия;2;1
мелодрамка;2;1
батянуть;4;1
тыd;14;1
тбв;3;1
анюта;6;2
всёскушать;3;1
лакомство;5;2
дометеперь;3;1
заигнорить;2;1
вообщепросто;2;1
бомбано;2;1
любимчик;4;2
нирвана;52;7
особа;24;24
интрига;10;11
таиться;2;8
американец;41;52
энн;9;14
бетар;2;1
годовщина;18;10
милена;4;1
шведовой;2;1
заунывный;2;1
гитарист;4;3
пидорство;2;1
навязать;11;9
укусить;10;14
стрела;11;6
побеждать;18;12
натуралка;2;2
лесбийский;2;3
наклонность;5;5
переносный;10;10
постричься;4;8
этогодлить;2;1
мамка;16;29
выкуривать;5;3
сигарета;37;43
бъем;27;8
уволиться;6;3
наследие;22;8
мезз;1;0
пролить;5;14
столовый;18;18
столdd;2;1
пффмненорм;1;1
фиговато;2;1
даваться;171;542
элементарный;9;17
пиздецd;3;1
сновидение;17;3
ноутбук;11;22
слышатькушайтолько;3;1
дык;47;36
вджобывать;2;5
творить;96;172
бессоница;3;8
начальница;6;3
стимул;29;91
равномнить;3;1
ипать;25;43
какой;48180;65404
ми;5412;13005
редом;4;4
баловать;24;33
свернуться;2;3
калачиком;3;1
пхаххахаd;2;1
заипеться;2;1
хулить;23;25
тоd;37;1
поймать;24;24
уиииия;5;2
типиря;2;4
поговрим;2;1
инопланетянин;4;4
ахуиный;2;1
вижуал;3;3
бейсик;3;3
проведение;54;57
скользкоблагодарить;2;1
юла;13;24
ливхха;2;1
олейможный;2;1
полездно;2;1
полка;65;25
лох;521;1704
хипстерский;2;1
боец;83;46
наивнаян;2;1
обидуно;2;1
минутка;19;15
упоротость;11;2
телефоно;10;82
стеночка;3;2
плиииз;5;2
базелюк;2;1
лига;55;259
березуцкий;2;2
матч;78;58
понимаембез;2;1
палевый;10;7
никакd;2;1
смекалистый;3;1
стихийный;24;37
люблюd;3;1
тёща;13;45
угостить;7;3
завернуть;7;3
трёхлитровый;2;1
банка;66;91
компот;11;5
омг;26;78
пальма;5;2
взломать;19;38
самыйd;2;1
искупаюсьманикюр;2;1
сделаюбиология;2;1
покалашматить;2;1
амфря;2;1
билан;12;9
математический;13;5
гуманитарный;38;45
параграф;3;16
матанализаd;3;1
тарелка;10;10
шлюшка;9;7
желательно;15;21
сказалиля;2;1
луишка;2;1
нагиева;5;1
камышинск;2;1
игнора;5;13
попробоваться;3;1
впечатлять;6;6
незаметно;20;20
психовать;7;6
перебивать;5;3
зайка;11;18
пт;377;904
лоська;3;2
хлебчипсыколбасахуйбас;2;1
баушко;2;1
пиздатай;5;3
верста;22;27
коньяк;29;10
тело;300;222
неееий;3;6
позволить;146;81
ль;10786;21371
соображение;10;16
безопасность;168;181
трамвай;16;23
помахать;5;4
худеть;31;36
олейник;3;1
камрад;7;2
дааадавать;2;1
соблазнять;5;2
угадать;55;27
молодецd;2;1
исполнительница;6;1
обсуждаться;18;14
согласный;75;75
труба;32;37
диаметр;13;5
связанный;102;110
мамуля;15;6
требовать;164;434
водуобъяснить;2;1
сруливать;2;1
медитировать;33;3
смешатия;2;1
психушка;4;5
будетуголовник;2;1
ворри;3;1
звукасидеть;2;1
компьютеромспин;2;1
подкачать;6;3
персикт;2;1
хейниггаперестаньт;2;1
хачта;2;1
сукамать;2;1
твоючертовый;2;1
ниггергребаный;2;1
риддик;2;2
отмудохать;2;1
всехвыжить;2;1
трахнуть;12;3
девица;3;2
исаев;3;3
кличка;19;34
такуюd;2;1
противоположность;18;11
притягиваться;3;1
дополнять;12;8
джекил;2;1
кактус;9;10
майдан;286;119
уложиться;5;4
поздравление;73;14
ресничка;7;1
годусделать;2;1
длиннющий;4;3
диснеевский;3;1
бреда;7;8
шокеохрененный;2;1
фильмвсем;2;1
советуюchloegmoretz;2;1
суперспасибовсё;2;1
поздравоять;3;1
выслушать;13;6
благодарность;32;49
нуждаться;38;26
аквапарк;6;1
прилюдно;2;3
пиздиля;3;4
кристюша;2;1
дооолго;2;3
заебатай;3;1
задержаться;6;4
мила;78;62
спорить;61;52
ростик;5;7
макнеш;2;1
сумасшедший;13;28
незнакомый;24;41
поцеловать;16;15
губытвой;2;1
глобус;4;6
пропить;5;1
наступать;69;64
парфюм;5;2
нравитсить;2;1
свободнатый;2;1
убедиться;22;21
вечернасмеяться;2;1
борька;2;2
моисеев;8;4
филька;2;1
киркоров;5;1
лафа;6;22
потерянный;10;12
интеллектуальный;36;12
рост;1243;2439
граффити;6;3
абубить;2;1
слабость;12;40
накрасить;16;12
застрелить;7;38
маньяк;23;21
микрофиломd;2;1
следовать;264;565
блинь;4;24
поп;1084;3024
дочитать;15;32
олег;52;39
создатель;19;26
юзаета;3;3
дерек;3;5
ретанс;3;1
фейсбук;16;21
вим;48;120
спереть;12;12
выходныеведь;2;1
морковный;4;2
сливка;7;1
таквкусно;2;1
закупиться;10;1
финовый;2;1
сваливать;13;24
виноватто;2;1
дейвазакидать;2;1
флудилка;2;1
порисуешьd;2;1
строчить;10;5
строчатd;2;1
ещекогда;2;1
ночьючто;2;1
делаючто;2;1
сплевать;2;2
сказатьчто;9;5
котлета;10;5
евровидение;12;10
кам;411;840
юкрейнплиз;2;1
бикоза;2;1
айма;20;81
фром;3;4
юкрейн;3;1
україні;2;1
осваивать;9;4
питоновский;2;2
вычислить;5;3
чуствовать;7;14
азазатолько;2;1
понялd;2;1
аахаххахахахахах;3;1
твиd;2;1
африканский;8;35
блииина;9;60
спасибоспасибо;3;3
ахахаотличнодоговориться;2;1
мож;1677;3576
консул;40;86
задаться;14;13
простоа;3;3
бутик;6;9
соблазн;21;24
фетиш;2;10
автобус;107;154
оптимистичный;7;3
хаус;26;21
объязательный;2;1
возмущаться;14;8
кавайный;4;2
мяукать;3;2
раскатистый;2;1
рра;133;358
элетрон;2;1
паровоз;9;4
обсудить;37;17
локо;129;377
локовперёд;2;1
кобейн;4;4
оценивать;41;52
героин;33;25
шмаля;5;2
пороботить;2;1
понимаешьвота;2;1
пётр;20;19
реал;610;1462
аххха;20;4
красотатака;2;1
шикарнокак;2;1
никогдакака;2;1
зимустоять;2;1
красотойпока;2;1
окоченелый;2;1
разныить;2;2
объединять;19;27
душиlt;2;1
юлий;12;10
смоделировать;2;1
наиболее;136;126
ахахать;11;1
большеd;4;1
оленка;15;24
ялизк;2;1
охохохох;3;1
сглазилиз;2;1
подавиться;11;42
агутиный;7;4
ден;4087;9078
солнцекак;2;1
солнцемнезабыть;2;1
вообразить;9;1
бляпоход;2;2
павлаприлучногий;2;1
переболелсимптом;2;1
вернулисьд;2;1
ждупахать;2;1
прикиньтекак;2;1
угроза;67;79
мелкогочто;2;1
переведёть;2;1
объяснять;67;117
мюзикл;6;3
набухаться;6;1
взыграть;2;1
исполнительницас;2;1
козявка;3;3
бороться;51;68
черепашка;5;2
котёночек;9;7
пёсик;2;7
зайчик;8;13
идиллия;2;4
рк;1414;3411
трезвый;17;19
юхууууа;3;1
переход;101;196
ес;12693;21149
бытьd;3;1
когтеврать;2;1
обрусеть;3;1
переселенец;7;10
фигурный;3;3
катание;11;3
командный;36;24
ковыряуюевать;2;1
забивать;16;17
нюркий;2;1
злопыхать;2;1
скоросамай;2;1
депрессия;14;49
жизнидаваать;2;1
разрывать;12;26
безумный;14;8
поступок;35;50
совершать;82;85
издеваться;13;26
снегопад;27;15
радуетчто;3;2
пулька;7;1
прилагаться;6;2
знаеешьмыть;2;1
рваный;6;7
тебепусть;2;1
пьянаять;2;1
слепить;15;13
страннодеть;2;1
банкет;9;4
бэйкинг;2;1
брэд;9;4
раскачать;5;3
нооо;51;53
поцелуй;30;41
перерасти;6;9
страстный;11;21
сорваться;12;29
стон;62;158
нифига;20;73
мучить;33;85
тааааак;3;7
зараз;39;195
найвеселінуть;2;1
віка;2;2
рязань;9;4
напоминать;80;64
аллё;2;3
забеременеть;5;5
сапко;2;1
эффектный;8;1
картограф;5;6
шарлотка;6;2
увенчаться;4;8
нота;88;225
курить;107;103
жалеть;55;128
паукан;2;1
яйками;2;1
прибыть;62;33
затустим;2;1
тапочки;9;3
гашик;2;1
видать;24;44
внимательно;30;23
растраиваться;2;2
взвесить;8;3
аннотацияеё;2;1
многоно;7;4
сделаевать;2;2
срач;9;14
опытный;59;48
расхитительница;2;1
гробница;3;6
скелет;4;3
джеджуна;2;1
хдддда;6;1
колдун;10;40
живьём;6;4
любовьтолько;2;1
мандаринка;28;29
құмара;2;1
сидіть;2;3
вкале;2;1
онлайна;2;4
вийидти;2;1
дубцов;4;1
верх;244;526
курт;30;69
курсенеужтый;2;1
хорошихобщительный;2;1
шосик;2;1
попкорн;8;7
мельничук;2;1
освободить;136;133
перейти;81;52
ахаханежданчик;2;1
повышаться;5;11
самобичивания;2;1
назло;4;20
кондуктор;8;2
мазохистка;2;1
пфф;31;23
встерчаять;2;1
дочь;40;26
приветкак;5;7
неподалёку;12;15
дрим;4;1
айленд;2;1
хых;4;3
сезоншерлок;2;1
воткинсклуначарский;2;1
выступить;61;43
заявление;87;142
борьба;142;165
слежка;3;1
обрабатывать;13;24
рюмочка;6;4
задорно;3;3
блиннос;2;1
заложенгорлокашельзаболеть;2;1
карочный;2;1
квадратитк;2;1
порываться;3;2
лидина;2;1
приветик;17;4
выздоровление;20;7
открыввать;2;1
адверота;2;1
нежданчик;5;5
нравка;4;3
орхидея;4;1
дик;307;1202
патамуштый;2;1
обнимашкидавать;2;1
долечиваться;2;2
воскр;172;283
столб;12;24
презент;28;73
спирт;16;31
витсель;2;1
ломбертс;4;1
пе;6825;14971
всехголос;2;1
подтасовать;2;1
вывести;45;42
мудозвон;2;2
угощать;5;3
размножаться;3;4
клетка;20;9
эпидермис;2;2
расставлять;4;3
мамонт;4;8
хорошdddd;2;1
светлый;46;20
сантиметр;53;80
тон;563;1384
поисковик;4;6
почемуя;3;1
динамить;3;2
выписка;10;6
отказ;153;715
банкирша;2;1
портал;14;9
нравитсянадо;2;1
развиваться;34;21
вкусахd;2;1
зашланравиться;2;1
заигрывать;3;2
многимино;2;1
почемуа;3;4
даведь;2;2
нихер;10;26
поддержать;73;37
репбай;2;1
жзнакомимсяd;2;1
юлялюбить;2;1
гоняться;12;9
звездамиз;2;1
всемин;2;3
мулиниккигагулялан;2;1
демииия;2;1
ванлава;2;1
южн;113;336
последок;8;17
мурка;8;5
хааххахахахха;2;1
алкопосиделки;2;1
ровторить;2;1
отсылать;8;3
слив;59;96
тратить;85;203
странныеть;2;1
отучить;7;10
спатьбыть;3;1
пижама;10;6
хвостикомбыть;2;1
нечтоd;3;1
назойливеедруг;2;1
мойd;5;1
гы;47;60
капелло;3;1
романцев;3;1
свистоперделка;2;1
осветить;16;3
ущепнуть;2;1
эльвира;4;2
павло;23;50
ооохнуть;9;5
дрэда;2;1
такаяклассный;2;1
чэшчить;2;1
симулировать;2;1
жостка;2;2
вильно;169;202
охсорванец;2;1
чудесамин;2;1
отменялхотяснежинка;2;1
сработаласпс;2;1
очаровательный;19;3
треник;4;3
уснуголос;2;1
юлич;5;1
ютьюб;5;2
накапать;2;1
валерьянка;8;4
стакан;24;26
крид;5;4
податься;4;6
болеюсовсем;2;1
невесомый;2;1
джулиплька;2;1
малехия;2;1
перегнуть;2;2
запутать;14;32
экологично;2;1
рознь;3;3
очаково;2;1
соотечественник;11;7
родина;82;55
наргизэтый;2;1
несомненно;26;8
драться;29;32
постель;38;32
кэрри;6;3
обоснованный;13;21
твиттерчанин;2;2
урал;74;155
елфимов;2;1
доченькаутютя;2;1
яким;2;3
бутить;3;7
сказатить;4;1
мамi;2;1
iде;2;1
зi;3;1
олень;28;24
блопена;2;1
выдуть;3;1
псих;163;403
дружба;49;25
редкий;46;23
рио;358;1325
оптимист;17;26
мма;286;1105
пелагея;5;8
чайка;18;12
ведрова;2;1
порноть;2;1
туснить;3;1
чуваккоторый;2;1
фоткать;80;60
разворачиваетсяd;2;1
наносить;43;86
ножевой;2;4
ранение;171;622
хаа;161;62
начинаетсявсё;3;1
твивсё;2;1
знаютеперь;2;1
петра;32;13
отчаяться;2;1
тысячелетие;11;5
безделушка;2;1
закрываться;10;23
анжи;11;15
дагестан;21;59
сверчок;3;1
заодно;21;8
пароварка;4;1
вареник;6;7
марушко;2;1
списывать;14;18
веснувсё;2;1
выглядывать;5;3
оказия;2;1
оляпка;2;1
приключиться;3;5
пруфпик;2;1
победапобед;2;1
опаd;3;1
друзейd;3;1
нихрен;10;35
заявать;2;1
трудность;34;13
будни;24;53
удачно;29;25
блиииииииииииииииииииииииииииииииииииииииииииииииииииииииииииииииииииинннннннннннннннннннннный;2;1
загадывать;11;11
голубь;10;4
хавать;13;9
любящий;25;8
респект;20;7
ведущий;86;74
вертеть;11;14
максим;132;331
алиса;25;18
девочкаспасибочто;2;1
рядомчто;2;1
поддерживаеший;2;1
мррра;6;1
котрый;3;1
ассоциироваться;14;10
пелаd;4;1
обсуждение;30;41
перепрыгивать;2;1
чокнутый;4;4
дедушка;56;45
бородойd;2;1
шевелюра;2;1
львёнок;2;1
примета;7;2
поделка;4;1
бусик;3;1
перси;32;66
озвучивать;9;9
поттер;20;18
украинск;73;237
проклясть;7;4
распространяться;34;15
идиотский;8;19
останніть;2;3
подправить;4;3
бухнуть;15;3
выебать;2;2
удивиться;29;17
тато;307;923
твіть;2;1
дзвінок;2;2
піднять;3;1
настріть;2;4
алекс;200;511
присоветовать;2;1
посмотритеинтересный;2;1
сапог;17;14
мудаком;2;2
холостой;5;1
особенноеd;2;1
сажать;13;18
компилиться;3;1
гентушник;2;1
пзцд;2;1
альпер;2;3
гольд;5;13
несквика;6;1
батончик;5;3
ирис;16;32
семечко;5;3
благотворительность;6;2
игрушечный;4;1
манёвр;17;21
ахаххан;4;1
супервота;2;1
онаслава;2;1
толочь;4;18
почесть;21;31
пасзравляяююпомнить;2;1
заговариваться;2;1
смазка;3;1
кааааак;3;2
заржать;11;3
боовать;2;1
меркьюри;3;1
фоновый;7;4
властелин;23;13
кольцо;60;49
вау;32;25
зрение;183;233
неизменный;23;5
планка;9;10
раскрасить;5;2
зарегатьd;2;1
хорошчто;2;1
прощаться;18;41
застыть;3;6
обстоять;19;8
разблокировать;14;13
плиз;14;26
варника;2;1
опч;23;21
киевский;45;21
пр;13498;23554
титов;3;1
декабрячереза;2;1
украиночка;2;1
штормовой;2;5
предупреждение;10;19
решаться;16;20
хдд;39;17
выучить;38;103
скил;8;7
инвокер;2;1
ахуеть;7;21
ната;209;324
пропинговать;3;1
общественность;23;19
кениг;5;7
мямлить;4;1
гм;107;304
переборщить;4;5
приводить;84;84
дошлый;25;34
скука;20;27
превращаться;37;48
пещалка;2;1
гбыть;16;19
цветковый;5;2
вку;369;318
свершиться;11;3
полупрогуливать;3;1
согласовать;12;15
юзабилитист;2;1
деньчто;3;1
заканчиваетсяещ;2;1
отброс;25;116
вафлёрш;2;1
обиженный;6;6
фоткивот;2;1
укуреннуюкапецd;2;1
украшать;27;15
мерзкий;8;51
фреди;4;1
малясы;2;2
ъ;1186;3422
янка;85;162
облениться;2;2
жсу;2;1
посветить;8;2
некого;8;50
экземпляр;13;1
авхзахвъвха;2;1
посредник;8;10
мумия;6;2
выступать;83;125
ангелинанодарюлий;2;1
забыться;4;1
заблокировать;16;34
бонг;2;1
склеить;4;17
упасти;3;1
господь;14;13
лохиd;2;1
рожденияяяяяяяяяяяяяяяяяяяяяяяяяяяяять;2;1
тащный;2;1
деткаещёобосри;2;1
полностьюдаадавайd;2;1
олегомотлииичный;2;1
станцевать;7;3
охохкомбо;2;1
франк;22;83
синатр;3;1
нью;25;51
йорк;17;9
таймс;7;3
сквер;10;57
буюрс;2;1
стерлитамак;6;1
бгу;8;11
решея;2;1
спеться;3;2
бис;55;225
захотеть;108;126
отличаться;91;73
музыкант;11;8
выкладываться;5;5
пауза;16;8
флэш;10;6
навернуться;4;8
модерн;73;231
токинг;2;1
влюблять;17;22
нельзяжитьбезстрастить;2;1
чооооооооооорт;2;1
титушка;3;4
одааждемкакий;2;1
потеря;221;609
улыбаять;6;3
перепискиd;2;1
пускать;180;441
несовершеннолетний;7;14
хахаль;3;1
развести;13;10
денис;28;19
катюшка;5;2
казаков;7;2
удачка;9;7
тебенадо;2;1
объясниться;3;1
всеон;3;1
нормальнаить;2;1
замужний;5;18
тойминец;3;7
аееееееееееий;2;1
нирванееееееий;2;1
ааааа;192;344
свадебный;18;7
засыпаать;2;1
катюха;18;6
булка;6;6
печение;98;212
пересмотпеть;2;1
сверхъестественный;11;5
фикова;3;3
зайла;2;1
повеселиться;18;2
